date,datetime,daily_max,daily_min,amplitude,twd,twd_norm,twd_min,instance,Temperature,Humidity,VPD,Tree_ID,minute,hour,displacement.um.fixed,second,twd_pd
2026-07-06,2026-07-06T12:00:00Z,2377.9296877,2208.9843752,168.9453125,143.5546875,0.18159357617828495,0.1809759110164376,10,24.82999992,76.77999878,0.728076518,BioR1170,3,5,2377.4414065,0,0.1813876877910025
2026-07-06,2026-07-06T12:15:00Z,2377.9296877,2208.9843752,168.9453125,143.06640629999993,0.1809759110164376,0.1809759110164376,10,25.03000069,77.91999817,0.700632572,BioR1170,18,5,2377.9296877,0,0.1813876877910025
2026-07-06,2026-07-06T12:30:00Z,2377.9296877,2208.9843752,168.9453125,143.5546875,0.18159357617828495,0.1809759110164376,10,25.11000061,79.01999664,0.668905854,BioR1170,33,5,2377.4414065,0,0.1813876877910025
2026-07-06,2026-07-06T12:45:00Z,2377.9296877,2208.9843752,168.9453125,143.06640629999993,0.1809759110164376,0.1809759110164376,10,25.15999985,79.80000305,0.645955861,BioR1170,48,5,2377.9296877,0,0.1813876877910025
2026-07-06,2026-07-06T13:00:00Z,2377.9296877,2208.9843752,168.9453125,143.5546875,0.18159357617828495,0.1809759110164376,10,25.30999947,80.75,0.621091366,BioR1170,4,6,2377.4414065,0,0.1813876877910025
2026-07-06,2026-07-06T13:15:00Z,2377.9296877,2208.9843752,168.9453125,145.01953129999993,0.1834465719168224,0.1809759110164376,10,25.35000038,81.48999786,0.598636746,BioR1170,19,6,2375.9765627,0,0.1813876877910025
2026-07-06,2026-07-06T13:30:00Z,2377.9296877,2208.9843752,168.9453125,144.53125,0.18282890662847737,0.1809759110164376,10,25.44000053,82.22000122,0.578109086,BioR1170,34,6,2376.464844,0,0.1813876877910025
2026-07-06,2026-07-06T13:45:00Z,2377.9296877,2208.9843752,168.9453125,145.01953129999993,0.1834465719168224,0.1809759110164376,10,25.57999992,82.79000092,0.564243257,BioR1170,49,6,2375.9765627,0,0.1813876877910025
2026-07-06,2026-07-06T14:00:00Z,2377.9296877,2208.9843752,168.9453125,145.01953129999993,0.1834465719168224,0.1809759110164376,10,25.70999908,83.01000214,0.561339021,BioR1170,4,7,2375.9765627,0,0.1813876877910025
2026-07-06,2026-07-06T14:15:00Z,2377.9296877,2208.9843752,168.9453125,145.5078125,0.18406423707866978,0.1809759110164376,10,25.85000038,83.40000153,0.553019047,BioR1170,19,7,2375.4882815,0,0.1813876877910025
2026-07-06,2026-07-06T14:30:00Z,2377.9296877,2208.9843752,168.9453125,146.484375,0.1852995675288622,0.1809759110164376,10,26.22999954,84.55999756,0.526055694,BioR1170,34,7,2374.511719,0,0.1813876877910025
2026-07-06,2026-07-06T14:45:00Z,2377.9296877,2208.9843752,168.9453125,148.4375,0.18777022842924704,0.1809759110164376,10,26.63999939,85.38999939,0.50994724,BioR1170,49,7,2372.558594,0,0.1813876877910025
2026-07-06,2026-07-06T15:00:00Z,2377.9296877,2208.9843752,168.9453125,149.4140625,0.18900555887943946,0.1809759110164376,10,26.94000053,85.33999634,0.520792365,BioR1170,4,8,2371.5820315,0,0.1813876877910025
2026-07-06,2026-07-06T15:15:00Z,2377.9296877,2208.9843752,168.9453125,152.34375,0.19271155023001668,0.1809759110164376,10,27.37000084,85.23999786,0.537724316,BioR1170,19,8,2368.652344,0,0.1813876877910025
2026-07-06,2026-07-06T15:30:00Z,2377.9296877,2208.9843752,168.9453125,154.78515629999993,0.19579987641874655,0.1809759110164376,10,27.79000092,84.73000336,0.570119858,BioR1170,34,8,2366.2109377,0,0.1813876877910025
2026-07-06,2026-07-07T02:00:00Z,2377.9296877,2208.9843752,168.9453125,285.1562500499999,0.3607164915194339,0.1809759110164376,10,33.29000092,91.37000275,0.441165328,BioR1170,53,19,2235.83984395,0,0.1813876877910025
2026-07-06,2026-07-07T02:15:00Z,2377.9296877,2208.9843752,168.9453125,279.2968750499999,0.3533045088182794,0.1809759110164376,10,32.95000076,89.84999847,0.509075403,BioR1170,8,19,2241.69921895,0,0.1813876877910025
2026-07-06,2026-07-07T02:30:00Z,2377.9296877,2208.9843752,168.9453125,271.9726562999999,0.3440395304418363,0.1809759110164376,10,32.59999847,89.86000061,0.498670757,BioR1170,23,19,2249.0234377,0,0.1813876877910025
2026-07-06,2026-07-07T02:45:00Z,2377.9296877,2208.9843752,168.9453125,265.1367187999999,0.3353922172904894,0.1809759110164376,10,32.16999817,89.51999664,0.50305438,BioR1170,38,19,2255.8593752,0,0.1813876877910025
2026-07-06,2026-07-07T03:00:00Z,2377.9296877,2208.9843752,168.9453125,257.8125000499999,0.3261272389140463,0.1809759110164376,10,31.799999239999998,89.40000153,0.498285592,BioR1170,53,20,2263.18359395,0,0.1813876877910025
