"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"21209",21209,26,4,29,0,30,14,51.7917917917918,NA,NA,NA,61.950950950951,NA,NA,NA,-0.0595902682188825,-0.000347725300522347,-1.12822573848271,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 00:30:00
"21210",21210,26,4,29,1,0,14,57.7677677677678,NA,NA,NA,59.958958958959,NA,NA,NA,-0.0441243855799634,0.00961601570614468,-0.89623749889892,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 01:00:00
"21211",21211,26,4,29,1,30,14,49.998998998999,NA,NA,NA,61.950950950951,NA,NA,NA,-0.0473161878185674,0.0137076717265321,-0.94411453247798,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 01:30:00
"21212",21212,26,4,29,2,0,14,50.6961961961962,NA,NA,NA,66.2337337337337,NA,NA,NA,-0.0381366257398223,0.00748629066603088,-0.806421101296803,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 02:00:00
"21213",21213,26,4,29,2,30,14,50.1981981981982,NA,NA,NA,63.9429429429429,NA,NA,NA,-0.05120226372326,0.0183082217413958,-1.00240567104837,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 02:30:00
"21214",21214,26,4,29,3,0,14,48.8038038038038,NA,NA,NA,61.7517517517518,NA,NA,NA,-0.0517391165626392,0.00270604318314817,-1.01045846363906,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 03:00:00
"21215",21215,26,4,29,3,30,14,54.480980980981,NA,NA,NA,56.1741741741742,NA,NA,NA,-0.0344786052921615,0.0199771625963823,-0.751550794581891,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 03:30:00
"21216",21216,26,4,29,4,0,14,47.4094094094094,NA,NA,NA,65.6361361361361,NA,NA,NA,-0.0639030585183405,-0.00245743497376204,-1.19291759297458,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 04:00:00
"21217",21217,26,4,29,4,30,14,56.7717717717718,NA,NA,NA,68.3253253253253,NA,NA,NA,-0.0552823726776011,0.00165465112800836,-1.06360730536349,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 04:30:00
"21218",21218,26,4,29,5,0,14,53.982982982983,NA,NA,NA,61.6521521521522,NA,NA,NA,-0.0387785937290667,0.0222880330202825,-0.81605062113547,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 05:00:00
